set	origin_ATAC	origin_chIP	context	context_id	is_matched	tf_name	db_id_ATAC	db_id_chIP
train	ENCODE	ENCODE	HepG2	156	TRUE	IRX3	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF151XDL;ENCFF173OFQ
train	ENCODE	ENCODE	HepG2	156	TRUE	NPAS2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF151YPN;ENCFF154PXN
train	ENCODE	ENCODE	HepG2	156	TRUE	SMAD9	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF152DKQ;ENCFF901DUY
train	ENCODE	ENCODE	HepG2	156	TRUE	HOMEZ	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF153GWG;ENCFF594EQM
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF142	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF153TPH;ENCFF242LGO
train	ENCODE	ENCODE	HepG2	156	TRUE	GABPA	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF154RCW;ENCFF349REL
train	ENCODE	ENCODE	HepG2	156	TRUE	NR2F2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF155DJK;ENCFF781GQG
train	ENCODE	ENCODE	HepG2	156	TRUE	SALL1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF155NLC;ENCFF957IFY
train	ENCODE	ENCODE	HepG2	156	TRUE	FOSL2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF157GJO;ENCFF560WQA
train	ENCODE	ENCODE	HepG2	156	TRUE	RNF2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF157HXT;ENCFF800RRU
train	ENCODE	ENCODE	HepG2	156	TRUE	ZBTB14	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF158PXV;ENCFF553LUB
train	ENCODE	ENCODE	HepG2	156	TRUE	IRF1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF159LGD;ENCFF789JPR
train	ENCODE	ENCODE	HepG2	156	TRUE	ZSCAN31	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF162XAF;ENCFF222UEL
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF30	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF163EXQ;ENCFF203LKH
train	ENCODE	ENCODE	HepG2	156	TRUE	TGIF2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF165ZIY;ENCFF963PTA
train	ENCODE	ENCODE	HepG2	156	TRUE	YEATS4	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF166AKR;ENCFF230ETS
train	ENCODE	ENCODE	HepG2	156	TRUE	ZSCAN21	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF168BJM;ENCFF340HWN
train	ENCODE	ENCODE	HepG2	156	TRUE	MAFK	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF168GFU;ENCFF231CNR;ENCFF239XOI;ENCFF355ALI
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF527	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF168IQX;ENCFF852TXE
train	ENCODE	ENCODE	HepG2	156	TRUE	HOXA7	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF168ZQL;ENCFF841JSV
train	ENCODE	ENCODE	HepG2	156	TRUE	MTF2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF169DGM;ENCFF468DDP
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF549	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF169VFF;ENCFF601FXM
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF850	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF170ISP;ENCFF842EMK
train	ENCODE	ENCODE	HepG2	156	TRUE	ASH2L	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF171BPO;ENCFF732LGJ
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF552	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF171JSC;ENCFF190HRR
train	ENCODE	ENCODE	HepG2	156	TRUE	KDM2A	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF172HPI;ENCFF930YMS
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF44	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF174SPU;ENCFF459MVJ
train	ENCODE	ENCODE	HepG2	156	TRUE	JRK	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF174SQD;ENCFF739XEP
train	ENCODE	ENCODE	HepG2	156	TRUE	LIN54	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF174ZJW;ENCFF190VBK
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF337	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF175MEO;ENCFF372LBT
train	ENCODE	ENCODE	HepG2	156	TRUE	ZKSCAN5	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF176BEL;ENCFF446RVQ
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF10	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF176ZDQ;ENCFF392NWQ
train	ENCODE	ENCODE	HepG2	156	TRUE	MXD3	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF178JVO;ENCFF475XUG
train	ENCODE	ENCODE	HepG2	156	TRUE	ATF3	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF178SCT;ENCFF694YQT
train	ENCODE	ENCODE	HepG2	156	TRUE	SOX18	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF179MAH;ENCFF902ULP
train	ENCODE	ENCODE	HepG2	156	TRUE	ZBTB26	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF180BOO;ENCFF716EUC
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF558	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF180HLT;ENCFF916JHJ
train	ENCODE	ENCODE	HepG2	156	TRUE	PCBP1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF180QJE;ENCFF554FLM
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF274	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF181IGF;ENCFF766FWD
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF441	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF183NAS;ENCFF338FZZ
train	ENCODE	ENCODE	HepG2	156	TRUE	NRF1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF185VIC;ENCFF296IQF;ENCFF682GZT;ENCFF751CQI
train	ENCODE	ENCODE	HepG2	156	TRUE	GLI4	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF187KKG;ENCFF240PTG
train	ENCODE	ENCODE	HepG2	156	TRUE	HMGXB3	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF188LDL;ENCFF780JTY
train	ENCODE	ENCODE	HepG2	156	TRUE	KLF11	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF190DYB;ENCFF841SFG
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF775	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF190SPK;ENCFF247JPY
train	ENCODE	ENCODE	HepG2	156	TRUE	USF3	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF190URG;ENCFF939YCU
train	ENCODE	ENCODE	HepG2	156	TRUE	ZMAT5	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF193FLP;ENCFF323PCY
train	ENCODE	ENCODE	HepG2	156	TRUE	ZBTB40	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF194GDP;ENCFF848NXG
train	ENCODE	ENCODE	HepG2	156	TRUE	RBM39	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF195AFS;ENCFF399WWB
train	ENCODE	ENCODE	HepG2	156	TRUE	FOXA2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF195HAA;ENCFF312DXO;ENCFF742ODL;ENCFF936GKV
train	ENCODE	ENCODE	HepG2	156	TRUE	MED8	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF195PQR;ENCFF849TMM
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF232	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF197TNW;ENCFF683STT
train	ENCODE	ENCODE	HepG2	156	TRUE	ZBTB34	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF198RCU;ENCFF980VGF
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF207	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF204SLO;ENCFF216MPV
train	ENCODE	ENCODE	HepG2	156	TRUE	SKI	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF208TZS;ENCFF724GBC
train	ENCODE	ENCODE	HepG2	156	TRUE	JUN	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF209LXA;ENCFF740AAG
train	ENCODE	ENCODE	HepG2	156	TRUE	SRSF1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF210LTR;ENCFF340KLC
train	ENCODE	ENCODE	HepG2	156	TRUE	FOXQ1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF213ERR;ENCFF793MLN
train	ENCODE	ENCODE	HepG2	156	TRUE	CSRNP2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF217IRT;ENCFF901MFM
train	ENCODE	ENCODE	HepG2	156	TRUE	GFI1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF217ZQO;ENCFF472WLN
train	ENCODE	ENCODE	HepG2	156	TRUE	KDM6A	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF218AKN;ENCFF463LPE
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF710	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF218TIN;ENCFF229DYY
train	ENCODE	ENCODE	HepG2	156	TRUE	GMEB2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF218VMH;ENCFF353EUA
train	ENCODE	ENCODE	HepG2	156	TRUE	STAT5B	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF220ULY;ENCFF620GAU
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF526	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF221IGQ;ENCFF496OCK
train	ENCODE	ENCODE	HepG2	156	TRUE	TP53	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF221VCF;ENCFF887NAS
train	ENCODE	ENCODE	HepG2	156	TRUE	ZBTB21	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF222CGW;ENCFF757CNH
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF432	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF223CRN;ENCFF451VGL
train	ENCODE	ENCODE	HepG2	156	TRUE	TRAFD1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF223KTO;ENCFF568VXM
train	ENCODE	ENCODE	HepG2	156	TRUE	PBX2	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF223YZG;ENCFF895DXQ
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF224	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF224EFM;ENCFF407JPW
train	ENCODE	ENCODE	HepG2	156	TRUE	MED1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF224NPO;ENCFF915YFK
train	ENCODE	ENCODE	HepG2	156	TRUE	MBD4	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF227NDY;ENCFF430GRD
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF547	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF227ZNT;ENCFF345WRQ
train	ENCODE	ENCODE	HepG2	156	TRUE	TIGD3	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF228OHD;ENCFF373NJT
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF124	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF228ZRV;ENCFF405VFE
train	ENCODE	ENCODE	HepG2	156	TRUE	REL	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF229JPK;ENCFF512XAD
train	ENCODE	ENCODE	HepG2	156	TRUE	CREM	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF229MGY;ENCFF908LNO
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF577	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF229PFB;ENCFF340KQF
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF146	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF230TIB;ENCFF340NPW
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF292	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF231IIJ;ENCFF580EET
train	ENCODE	ENCODE	HepG2	156	TRUE	KLF15	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF232WLF;ENCFF236AKK
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF766	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF233ROZ;ENCFF386IHM
train	ENCODE	ENCODE	HepG2	156	TRUE	TRIM22	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF233TMJ;ENCFF307XPH
train	ENCODE	ENCODE	HepG2	156	TRUE	ZNF629	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF233XET;ENCFF322CEY
train	ENCODE	ENCODE	HepG2	156	TRUE	FOXA1	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF235ANN;ENCFF271PCW;ENCFF694MSO;ENCFF766PJJ;ENCFF811FFA;ENCFF973QML
train	ENCODE	ENCODE	HepG2	156	TRUE	LCOR	ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP;ENCFF239RGZ;ENCFF394BBD;ENCFF624SON;ENCFF926KFU;ENCFF990VCP	ENCFF235MTW;ENCFF742ZDB
